IOC, Valid From, Valid Until, Link
jogosdecarrobr.monster,2026-05-20T00:00:00Z,2026-08-20T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--2846e8a7-ba07-43dc-ad1d-83dcb02cdb55
adzeta.monster,2026-05-22T00:00:00Z,2026-08-22T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--e4368667-291b-41cf-9961-84f6cc4756f5
spartanec.lat,2026-05-17T00:00:00Z,2026-08-16T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--c9e339f5-0b98-45d7-9fda-f8c23a796214
best-claudns-js.beer,2026-04-28T00:00:00Z,2026-08-07T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--a43683f9-bc35-482f-9d10-f2b0c8d78d33
letsgomakemoneyoncaptcha.beer,2026-04-13T00:00:00Z,2026-10-10T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--47b57389-9a42-4de1-9a7b-5c746e7e4112
chatgpt-web.vip,2026-05-21T00:00:00Z,2026-10-14T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--cfa9e220-2d86-41e3-b9ad-0f5ae511ad09
anakondabob.club,2026-05-08T00:00:00Z,2026-08-09T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--35867e0a-9622-47db-8e89-4c85c0157a3f
finework.top,2026-03-20T00:00:00Z,2026-11-12T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--f205ab4a-2404-4a18-bc1e-2e54f3dc68a6
gdedengikarlos.cfd,2026-05-13T00:00:00Z,2026-08-12T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--7da10e26-2323-4f31-8012-3a58931e3f4d
sane-cdn-js.beer,2026-05-21T00:00:00Z,2026-08-20T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--7001e100-0318-428e-9215-4db0b3066ef7
web-protection.beer,2026-04-26T00:00:00Z,2026-08-12T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--ae0bb3d8-6376-4cec-83d8-f5984368e148
testerlau.lat,2026-05-11T00:00:00Z,2026-08-10T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--8786b4af-8f37-4be8-b1d5-75def7c5aeba
framesavecloudjs.beer,2026-05-04T00:00:00Z,2026-09-11T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--8a7b4421-2e49-4b20-9c4e-678b6193017a
ntsnsdns.beer,2026-04-26T00:00:00Z,2026-09-04T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--4881fd14-204b-461c-9628-394c4cd1ecd0
web-safe.beer,2026-04-16T00:00:00Z,2026-10-13T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--c7ddd01c-3318-4f9d-82b2-600912518ba9
marinaradom.cfd,2026-05-17T00:00:00Z,2026-08-18T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--5254615a-2db7-4a08-8b01-4abdcdf39228
sdnssmdf-js.beer,2026-03-27T00:00:00Z,2026-09-23T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--7e51fce5-a3d0-4b88-9bb0-33aa456035af
smackit.lat,2026-05-20T00:00:00Z,2026-08-19T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--9dcbeafe-319b-42c3-b72e-cca4cfd12105
yoshicity.xyz,2026-05-04T00:00:00Z,2026-08-03T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--f416f731-32ca-4863-b041-add121d94ad0
bcncdncl-ns.beer,2026-05-12T00:00:00Z,2026-08-14T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--5d446b18-7c72-4b79-bede-d32630c4a13b
superpooper.click,2026-05-08T00:00:00Z,2026-08-07T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--20ad1883-8519-4744-a692-43a8841dad77
mhaskins.top,2026-05-22T00:00:00Z,2026-08-21T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--ada8face-a411-429f-a64e-ce2b40f9ab0a
milksos.cfd,2026-05-11T00:00:00Z,2026-08-10T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--8eb748ac-34de-4a23-aa02-063fcbc9875d
bootstrup-framework-js.beer,2026-05-26T00:00:00Z,2026-09-09T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--dd44970e-c75d-47a5-82df-a725dedbf8ca
smtnscerver.beer,2026-05-23T00:00:00Z,2026-09-03T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--486dc0dd-47f3-4aaf-afba-8fb35ba41012
webanalytics-cdn.sbs,2026-02-17T00:00:00Z,2026-08-16T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--bcc2f9ce-8dc1-49e8-86af-bf523537f0ee
defi-xstocks.vip,2026-04-17T00:00:00Z,2026-10-14T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--cdae41e1-2297-44cc-a500-dc7bc80b0460
biletors.cfd,2026-05-21T00:00:00Z,2026-08-23T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--b7cf14eb-c5de-4cb4-aae7-43fc5324b625
webanalytics-cdn.cfd,2026-02-18T00:00:00Z,2026-08-17T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--63965239-3b1b-4382-9418-62123a3186ff
etomoidomen.cfd,2026-04-22T00:00:00Z,2026-10-19T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--9675911a-8018-48c9-915d-dd101700244e
webanalytics-cdn.icu,2026-02-17T00:00:00Z,2026-08-16T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--cce1c063-47fa-43a4-ad2d-99d7a1940263
lsikjsns.beer,2026-05-18T00:00:00Z,2026-08-26T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--d1ec432c-dc55-47e0-84b7-51465951b744
bootstrup-cdn-ns.beer,2026-04-23T00:00:00Z,2026-07-27T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--5384cff2-f52d-4ccb-b689-2f1217a801e6
babybon.cfd,2026-05-13T00:00:00Z,2026-09-10T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--e7b739b8-ab47-4eb1-902a-6a3759f3ca1e
fetestjs.beer,2026-05-20T00:00:00Z,2026-08-19T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--f64b5027-9b3e-454e-a1f7-4cf930af35e1
sandman.lat,2026-05-02T00:00:00Z,2026-08-07T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--d392ace4-cdfe-40d1-b6b3-52147ee63b5f
clnsdns.beer,2026-04-08T00:00:00Z,2026-10-05T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--ff1674ba-7fc5-4b07-a8ec-1fac75d26a63
mambet.lol,2026-05-01T00:00:00Z,2026-08-01T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--3b2c62a2-92d9-46d3-9baa-b373c2c0863b
dhnsdns.beer,2026-04-23T00:00:00Z,2026-07-25T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--679f7fc6-42e2-49c4-b7ed-9acd3ca366bf
traffadmin.monster,2026-05-21T00:00:00Z,2026-08-22T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--96e20863-f66a-47f3-bb96-d38972d3d1d7
marmelad.lat,2026-05-07T00:00:00Z,2026-08-06T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--c2434283-d97c-42d7-b153-7ed759a46fd5
chubrik.sbs,2026-05-08T00:00:00Z,2026-08-07T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--33fb3f14-57f8-4613-ab8e-0de7290792bb
webanalytics-cdn.cyou,2026-02-17T00:00:00Z,2026-08-16T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--96039823-ae0b-44a8-9820-dd2ebbc06130
verification-cdn-cloud.beer,2026-03-17T00:00:00Z,2026-09-13T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--75a12934-3aaa-4f3f-bbea-fb41ab9cf1dc
ssns-cdn-ns.beer,2026-05-19T00:00:00Z,2026-09-04T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--7ffc4f40-1ea1-4c91-b60f-be416bb85aee
antigravity.study,2026-05-14T00:00:00Z,2026-10-14T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--0103fd2e-252b-42db-b4b8-227b73b87721
webflare.beer,2026-04-24T00:00:00Z,2026-08-20T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--9d76152a-3c62-4d8c-88b0-2d66ff810024
bobik.cfd,2026-05-05T00:00:00Z,2026-08-24T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--4d748932-3804-4137-ae94-2f0f3440fea0
robodomain.sbs,2026-05-10T00:00:00Z,2026-08-09T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--a3a1cacb-4c4a-4c99-9770-6db0ea27e473
krolikrojer.lat,2026-05-25T00:00:00Z,2026-08-24T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--d0e8025d-a3cc-464c-8a03-935d3902bccc
slndcdnclaud.beer,2026-05-26T00:00:00Z,2026-08-30T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--9e6c6b54-16a2-4dcd-8f68-04204e8dd125
cloud-safe.click,2026-05-19T00:00:00Z,2026-08-18T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--e854257d-4763-4d47-9b9e-4f4e8ea5af44
bulletpop.cyou,2026-05-16T00:00:00Z,2026-08-16T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--77d55a9c-d4fe-4945-9867-e41ee2888238
sandman.bond,2026-04-29T00:00:00Z,2026-07-31T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--49b20f7e-1236-47bb-87fe-3beef05710d5
clacndjsvulnarbi.beer,2026-05-18T00:00:00Z,2026-09-12T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--6191e326-94aa-4d2b-86be-711886e5a1c2
comicstar.lat,2026-05-25T00:00:00Z,2026-08-27T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--da2422fb-7d96-48e0-95d8-8f56ee549b5c
https://devltd.top/flomowk2.zip,2026-05-16T00:00:00Z,2026-11-12T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--acdb163f-e064-4044-bb59-9bef2c884624
1f5a7f45c9ad8f06b9bf1ddc2a99c8fa;0f769f459f9ed3e02c3d76af39dafc4e944f871b;83264e9216fb747d9e0048c6559d66dfca05cf50a1d415ecf212c879d08741ce,2026-03-20T00:00:00Z,2051-03-14T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--6f7a78d4-09c7-44df-aba1-8dca792604b3
