IOC, Valid From, Valid Until, Link
4m2swl.7e2r.com,2024-03-11T00:00:00Z,2024-09-07T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--3687cba0-bef5-4ddb-8655-2537253bbf76
43rw98nop8.m1p8z.com,2024-03-12T00:00:00Z,2024-09-08T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--1fd4312f-9c44-4d25-a22b-6868c11735e0
77p3e.rimesh3.com,2023-12-12T00:00:00Z,2024-09-08T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--60af46bb-5333-4b2e-ab11-b81913bffefe
bloggcenter.com,2024-03-13T00:00:00Z,2024-06-18T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--6edbaabd-01f1-47e8-a891-068d86814ce6
25rw2.canweal.com,2024-03-12T00:00:00Z,2024-09-08T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--e0eb03b4-180e-4625-a8b9-f09726e4cb33
5me78.methw.ru,2024-03-13T00:00:00Z,2024-06-12T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--ad3776cf-3d04-4ddc-9dad-27965fc4c71a
rlpq.tk9u.com,2024-02-20T00:00:00Z,2024-09-08T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--81a24026-fc52-4dc3-8e83-bacbe5e2f225
tycoongroup.ws,2023-07-29T00:00:00Z,2024-01-25T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--d9788b58-e737-4a3f-8985-8d984eaa4d0e
r298y.sem01.com,2024-02-29T00:00:00Z,2024-08-29T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--8910ef44-bb5e-4dbe-9ae0-b70204b8fb72
o6t94g.3tdx2r.com,2024-03-12T00:00:00Z,2024-09-08T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--d2c1ff47-ce24-4247-83d9-e8dd287d955d
n29k4.ilert.ru,2024-03-11T00:00:00Z,2024-09-08T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--d92a3498-3d7a-4d0a-a507-b5bc908ced08
galume.aricente.com,2024-03-11T00:00:00Z,2024-09-07T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--a5dd67bb-8894-43fb-aeeb-d50eb3dd876e
beacon.diremsto.com,2024-03-10T00:00:00Z,2024-09-06T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--21d9c69a-92ff-4ea2-b86e-06b15159fcbe
9oc0y2isa27.demur3.com,2024-03-11T00:00:00Z,2024-09-07T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--e66e7c66-6ba8-4b73-a6d4-85b2a03bde8b
codecrafterspro.com,2023-08-17T00:00:00Z,2024-02-13T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--1e069e5d-59f3-41b4-b3df-35792408b4d7
codecrafters.su,2023-08-09T00:00:00Z,2024-02-05T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--7bb18638-e4a3-4a44-bc58-42ffb496772b
zekal6.tnjxb.com,2024-03-12T00:00:00Z,2024-09-08T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--3dcdac0d-e9a8-4adb-bb4c-bd08513d2369
35fu2.ouchar.ru,2024-03-05T00:00:00Z,2024-09-07T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--a2bb0b5d-516f-4d6e-8eb2-68a8661aa732
devcraftingsolutions.com,2023-09-07T00:00:00Z,2024-03-05T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--5dea1fca-f758-4446-9446-7d0d18db9398
n9zph.lw8opi.com,2024-03-12T00:00:00Z,2024-09-08T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--8f809eda-5f56-4bb1-932d-6c3ce621e55e
kjsdflwe.nitertym.ru,2023-12-20T00:00:00Z,2024-09-07T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--89d43eea-1de4-4af3-b485-7ea5cbe5b6f8
horizon.sologerg.com,2024-03-11T00:00:00Z,2024-09-07T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--d1736e5a-d16d-45e7-9d6b-6554972dea87
zemj4f.ymarir.ru,2024-03-06T00:00:00Z,2024-09-02T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--795e1e00-8e00-4308-aa44-8af828bdd7ce
e85t8.nechsha.com,2024-03-11T00:00:00Z,2024-09-07T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--dccb6d72-d07d-4456-bf2f-2332d75ec868
6j312.rchan0.com,2024-03-07T00:00:00Z,2024-09-08T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--2c4dea8f-516d-43d1-8596-19f381699773
tnyr.moporins.com,2024-02-29T00:00:00Z,2024-09-08T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--1a10d582-4cbd-454f-8234-98f5d1f8859c
fiq75d.rexj.ru,2024-02-29T00:00:00Z,2024-09-07T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--7036a442-b693-407a-adcc-bfbb8485ce9d
jp1y36.it2ua.com,2024-03-11T00:00:00Z,2024-09-07T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--02d7e16e-bfc2-449a-9f0e-1f3997f80af8
