IOC, Valid From, Valid Until, Link
1fcc2061f767574044ca1e97f92ca1d44ee0b35e0a796e3bd6a949ad4b1175e5,2024-03-13T00:00:00Z,2049-03-07T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--ad184308-53e5-43e6-9011-dea3090ba3f8
e68263fcc9b1f8729bba00f63fb5482f069218333a65cf1b0caa0fe6d7ce1ff3,2024-09-23T00:00:00Z,2049-09-18T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--d618f9e9-321f-4762-a551-c9e8be60750e
9a5d68ca481091fbfde4d63087a836412bc8805b9a7cae000bd53899b0399e87,2024-09-23T00:00:00Z,2049-09-18T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--7c68157e-f858-46bd-8185-f18b9d46a85a
f6069886728686c5c6566c0332ba37c16805fb623b6fcbbd1dd2e09ee5cc75b1,2024-09-19T00:00:00Z,2049-09-18T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--2cf6b8fe-fb64-40d8-bbe5-a25eb0f068cf
7b229b173b32cde47963de2a6e4bfcf243a8646fbf100fb2e379526b42ee4515,2024-09-17T00:00:00Z,2049-09-11T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--bd31bdad-81aa-4b3d-82ab-8f48d7e2380e
11be73a9516ace88b1a0af52e4454f4bc1db514cc2511b3e02318bd8be2bcf09,2022-09-17T00:00:00Z,2049-09-11T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--fcc54a5a-3f13-4849-b48e-5197ab901324
c964791501a48e919446892fe14ed101c27da375668ac7a24de891dc68356f9b,2022-06-28T00:00:00Z,2049-06-22T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--1e9facff-c79a-4ad1-8d6b-4b90a7666519
[network-traffic:dst_ref.value = '51.255.171.23' AND network-traffic:dst_port = 80],2022-04-30T00:00:00Z,2024-10-17T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--820de26f-69eb-4033-8bb4-87b515445a07
[network-traffic:dst_ref.value = '64.227.170.227' AND network-traffic:dst_port = 80],2024-09-17T00:00:00Z,2024-10-17T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--851e33a8-991c-4c2f-a876-2388812bc941
[network-traffic:dst_ref.value = '157.230.29.135' AND network-traffic:dst_port = 80],2024-09-17T00:00:00Z,2024-10-17T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--5183d833-9391-42d1-b7fc-cae397867ba1
[network-traffic:dst_ref.value = '51.222.111.116' AND network-traffic:dst_port = 80],2024-09-17T00:00:00Z,2024-10-17T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--b67815bd-0b13-4d33-a233-0fe38f4f1105
[network-traffic:dst_ref.value = '77.221.149.212' AND network-traffic:dst_port = 80],2024-09-17T00:00:00Z,2024-10-17T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--64e561ba-90fe-484f-97c1-9fe3cf23601e
[network-traffic:dst_ref.value = '198.199.85.230' AND network-traffic:dst_port = 80],2024-09-17T00:00:00Z,2024-10-17T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--30b7c383-00bb-41b7-9c88-48a6b4a85488
